# primitive nontrivial: X^3 +- Y^3 = A^4 + B^4, X>=Y, A>=B, gcd=1
# k=4  M=10000000  branch=diff
# X,Y,A,B,sign   (sign '+' means X^3+Y^3, '-' means X^3-Y^3)
290104489,191249038,1889499,1470342,-
282916448,203956095,1890683,1084358,-
1015217337,1008762551,1890811,1629459,-
233949561,21823879,1891031,283531,-
761893741,753820525,1893240,1015392,-
249359273,99406430,1893822,1134987,-
333125840,259340559,1894306,1605775,-
246598247,128326151,1894422,231102,-
910703481,905495479,1894463,242161,-
2530928096,2530230799,1894563,846124,-
270514713,165689975,1894841,1238913,-
308301136,210010719,1895527,1634172,-
244553872,118764191,1895849,423568,-
265027488,75186895,1896008,1514957,-
847293913,841224855,1896237,469259,-
395074993,362614280,1896403,1012624,-
295255293,230675675,1896497,852543,-
295050335,233588399,1896630,122076,-
276388481,161681440,1896635,1409502,-
2072719633,2071706175,1896767,578427,-
866029448,856311855,1897052,1715899,-
283251119,202525007,1897098,1100370,-
557397991,543117799,1897404,324852,-
857355617,851437071,1897423,45109,-
281537653,207966515,1897547,772517,-
251724505,136134697,1898052,818538,-
347512069,306609877,1898376,627750,-
3822403269,3821882323,1899221,1770241,-
653433857,639588016,1900699,1440942,-
304804552,245600111,1901257,813074,-
646120450,635390407,1901274,621753,-
617365253,605018595,1903483,917629,-
249741490,98205367,1903518,1106787,-
253226656,86128719,1903553,1253526,-
251183409,46721128,1903994,1270303,-
419603629,393030013,1904664,272826,-
1221252143,1215355775,1904718,1902228,-
704585165,693086059,1904875,1385181,-
473529953,452514351,1905001,768635,-
1087586719,1083459823,1905282,1089948,-
376736493,332809675,1905683,1359787,-
376891145,301222862,1905744,1899351,-
420665733,394058771,1906449,448795,-
527227673,509340135,1906589,1047151,-
353282448,302183615,1906752,1345807,-
242959040,93757279,1907363,728850,-
263018760,77042927,1908422,1454313,-
1712680633,1710793225,1909368,1347762,-
339363837,295270171,1910807,313639,-
260143848,150258175,1911106,966683,-
3739921426,3739510135,1912368,1403625,-
242350640,29057359,1913133,949700,-
239374273,51163023,1913475,648145,-
267927985,142846344,1914861,1302020,-
849754913,841571776,1915260,1423033,-
264674002,22282231,1915326,1500723,-
294062672,222993231,1915934,964417,-
238060008,15201695,1916397,107522,-
616742549,604678243,1916597,275409,-
292001544,224973007,1917040,266189,-
1107967453,1104261915,1917567,532297,-
2123595373,2122589245,1918812,471654,-
845043129,837039863,1919193,1359577,-
257415537,68532536,1920464,1330371,-
780706289,772454208,1920608,1072541,-
444119149,404149803,1921413,1679509,-
250654417,126989816,1922236,466043,-
289144881,69970880,1922273,1786110,-
464883521,442670424,1922302,514069,-
323249818,210346375,1922397,1813332,-
2152975521,2151076760,1922490,1888541,-
275541873,193548751,1922815,95911,-
337472305,268339952,1924012,1524979,-
270777829,7433653,1924818,1573284,-
388616337,349142008,1925302,1243255,-
289075677,112157563,1925885,1731509,-
298705514,173126327,1925925,1666062,-
239926553,32575111,1926569,127635,-
361282841,321874455,1927019,375965,-
1588479009,1586432383,1927139,1138451,-
1029036893,1022248445,1927782,1661022,-
250550581,120100405,1927980,650664,-
505669873,486567360,1928739,719776,-
500030279,461004263,1928958,1906194,-
374085709,336360013,1928964,818748,-
12295348681,12295294775,1930045,1803161,-
364992449,322123008,1930456,1070161,-
419570809,391279102,1930869,487860,-
627475281,603481144,1932388,1910683,-
1624625231,1622855759,1932432,474912,-
312510617,225780326,1932759,1499574,-
358748637,274087387,1932925,1846355,-
242493249,9593152,1933336,732175,-
260241848,147745215,1933711,804124,-
291096097,219846111,1934673,420193,-
35019301352,35019296031,1935347,1534666,-
674598448,655516815,1936323,1831976,-
259238501,60062309,1936584,1331184,-
421540440,393204527,1937676,355589,-
551143153,525565320,1937676,1689443,-
458767673,434883255,1937777,676399,-
7492334443,7492250635,1938234,138594,-
424408144,396460703,1938583,277012,-
243166113,59351375,1938959,432459,-
277515200,123030879,1939300,1522009,-
1210442053,1206115141,1939620,1479972,-
431492528,404444175,1940431,243454,-
419117272,390177951,1941929,149448,-
1424003008,1421650431,1943094,425125,-
320778578,259777991,1943529,1048530,-
691990544,676502287,1943778,1653775,-
1206705289,1201034398,1944099,1794582,-
290274640,201618767,1944211,1185392,-
373940435,327764387,1944948,1289778,-
324595121,266888400,1944950,968513,-
604197721,588576695,1947113,1230895,-
336108073,277808775,1947257,1211073,-
243816977,37762536,1948138,436823,-
294317493,196900595,1949079,1360801,-
804721825,796745377,1949196,976116,-
1613921197,1612061771,1949311,522719,-
3875641376,3875213695,1949535,1482068,-
248785272,97149743,1949536,436155,-
633341608,621031055,1952314,124817,-
1069710593,1064999343,1952675,1118185,-
248600087,15899831,1953078,948522,-
260285169,70220048,1953629,1284312,-
279515665,58138367,1955549,1627591,-
10178470784,10178385903,1957216,1849739,-
271453216,26388639,1957278,1517869,-
1035370477,1028092571,1957529,1710373,-
3177928579,3177274963,1958184,1502454,-
318582617,213373911,1958281,1677241,-
316790267,170853323,1958358,1864920,-
1769715717,1768144211,1959813,38881,-
274052145,179686847,1960059,381977,-
1205487365,1201984387,1961233,810807,-
272631240,148281919,1961461,1218130,-
799347185,791490184,1962160,548067,-
2297258881,2296320600,1962811,281130,-
268335857,37612096,1963172,1449501,-
986291877,981125171,1965221,537489,-
4427846225,4427444897,1967694,1713072,-
391895930,355923479,1968084,557385,-
502773217,481192703,1968163,903965,-
253313249,107558232,1968247,219940,-
281332677,153686051,1968651,1379053,-
472032136,437169215,1968704,1603025,-
2531944545,2531160464,1970153,307080,-
603884059,583116523,1970604,1618854,-
3204612173,3204061195,1971399,1169039,-
385724229,347239507,1971955,795031,-
329795570,274165607,1972977,575214,-
260240416,134804159,1973632,220273,-
3188571681,3187749544,1973944,1773241,-
412311073,379741400,1974644,599417,-
505340353,484641000,1974936,256337,-
331958593,249707960,1975729,1550068,-
1066706405,1062161779,1976925,645113,-
342047909,289998627,1976935,772033,-
269968949,130535763,1977989,1210163,-
495637377,473441752,1979515,728350,-
294885777,84677528,1980053,1763160,-
1086210497,1081703441,1980192,845646,-
265404913,148438400,1980922,402289,-
721261009,702108968,1981319,1923626,-
841267272,832751311,1981471,1255334,-
268510257,147736648,1981826,917345,-
3334756073,3334064441,1983108,1660530,-
2821728208,2821068095,1983121,738472,-
291395744,60233103,1983488,1734269,-
5027355825,5027147264,1983725,756504,-
347075193,237015655,1984237,1898569,-
358332424,299954543,1985626,1365623,-
256200953,6248345,1986306,1057422,-
1319828936,1316829039,1986347,521272,-
293830825,4632934,1986567,1769040,-
261219281,130635504,1986826,334201,-
308882673,239353040,1987242,634319,-
608816397,594128123,1987255,766971,-
304537841,103694544,1988977,1840658,-
811517857,803484648,1989840,439001,-
553423905,535775024,1990668,189305,-
398753681,352771384,1993848,1386731,-
410756393,376672430,1995393,289104,-
69231709993,69231708886,1995657,486840,-
305962129,49096488,1995669,1886356,-
1048470977,1043600928,1996079,577760,-
314713049,247945783,1996167,472511,-
253363809,70754728,1996823,327088,-
276652025,89636199,1997045,1460351,-
266974785,95984192,1998251,1217934,-
438538969,406845262,1999053,1006500,-
274180721,166760560,1999190,15441,-
452147482,411765607,1999785,1604490,-
428017441,396633104,2000372,233543,-
300042609,92224528,2000872,1787069,-
959455682,949262183,2001180,1854003,-
257836979,100512947,2002140,488448,-
255947261,75446429,2002662,708546,-
264330880,129196479,2003500,668913,-
2811566385,2810873104,2004038,744545,-
312947672,90488511,2004688,1925903,-
285643373,192668331,2004793,127855,-
10788293489,10788243952,2005170,1031087,-
391281105,346889432,2006848,1180677,-
257335618,35776615,2007393,932922,-
411872992,365179551,2007522,1490003,-
341833336,282166959,2007606,1053721,-
255027793,66654200,2007634,460519,-
292058072,205365871,2007786,14519,-
294031648,85304271,2008097,1709430,-
942203777,930739776,2008699,1930222,-
402507133,356497035,2009511,1377181,-
337026413,279970651,2010165,307033,-
575976970,558865207,2010177,669864,-
309613261,4925355,2010921,1910665,-
260351857,43310936,2011631,1044614,-
265377248,132152271,2011646,270305,-
322339979,203238443,2012118,1717722,-
627827786,613583639,2012748,478983,-
3786845504,3786172303,2014467,1879864,-
254567963,26834411,2014590,277164,-
3485463361,3484900080,2015272,1416975,-
262597835,95911067,2015442,923052,-
612841753,587045305,2015934,1835202,-
447577553,409866303,2016425,1437965,-
259703777,95417496,2017456,534007,-
17554554733,17554531851,2017995,1462141,-
258676721,82972480,2018225,618738,-
260911216,19594719,2018538,1036099,-
350332601,268736630,2019165,1624668,-
457564288,429272831,2020453,412870,-
271438784,148857343,2020993,368592,-
1614809576,1612666879,2022491,296982,-
281868912,153514351,2024546,1185719,-
268816505,94174214,2025096,1153725,-
324696061,84258555,2025375,2024729,-
256882360,28774847,2026034,528427,-
263583536,113330799,2026261,110464,-
312545352,232773071,2026401,1013894,-
910193989,903343443,2027469,176023,-
11258932368,11258887711,2027575,534724,-
374207641,327385559,2027831,796183,-
310434431,48026399,2027838,1895022,-
2051654033,2049675040,2028663,1683326,-
1373627480,1370622799,2029290,337151,-
257504976,13259375,2030345,530418,-
1220306017,1216122623,2032217,1119185,-
3212137416,3211226335,2032505,1826408,-
332431200,269877679,2032859,237700,-
316703714,186491543,2032914,1692219,-
473665329,441013888,2033377,1358074,-
654855377,640915768,2035707,785540,-
377849353,331043975,2036507,826157,-
646388081,632355624,2036783,62594,-
308927344,153730047,2036955,1714166,-
548898389,529136117,2037246,197310,-
328929585,193942352,2037363,1823804,-
506583568,466086015,2038533,1840834,-
285690985,174146182,2038836,932823,-
324562765,256672237,2038854,33186,-
261167265,81050752,2038883,134906,-
281899281,39595144,2041577,1492886,-
1238981569,1234829007,2043111,1130725,-
276489913,126785686,2043261,1136580,-
321600841,251009854,2043699,218022,-
1031472765,1021046347,2044141,1983673,-
299920042,138127591,2044293,1619436,-
270387912,118411183,2044315,895048,-
11258166113,11258119320,2044838,745363,-
534160053,496058995,2045417,1892929,-
494816657,469654416,2047019,30524,-
268058785,117583752,2048419,413406,-
2205816626,2204442839,2049846,1242693,-
302636618,215846711,2050026,44325,-
380804176,302822175,2051000,1767351,-
422384642,376997831,2051928,1418427,-
371834992,322833903,2052984,50165,-
338188353,275455000,2053391,158836,-
261136097,24335376,2053687,260312,-
1405024240,1401931247,2054674,821143,-
263315201,2414849,2054988,806652,-
330500769,119757872,2056166,2015715,-
1055531248,1049523135,2056312,1202097,-
383525981,290238379,2056547,1936983,-
492360385,447418129,2056638,1857360,-
1573778864,1571362287,2056720,431627,-
274991162,5764631,2057097,1303596,-
320771809,221806847,2057579,1428965,-
1461209337,1458401143,2058395,176467,-
264752720,83382127,2059029,245716,-
309358552,169804671,2059084,1610913,-
912281945,897887462,2059842,2041593,-
8417811360,8417723407,2060384,906467,-
2116386449,2115038448,2062676,73621,-
385934357,340209891,2062801,7819,-
304200449,136395208,2064321,1652272,-
304456368,142540111,2064632,1635475,-
340100513,276211720,2067289,196728,-
296078064,191224703,2068127,904176,-
268857194,101054327,2068401,560160,-
421841937,383930696,2068678,633513,-
524134354,500897479,2068695,98370,-
305498753,210285160,2068859,972198,-
11263617505,11263562952,2069389,1247826,-
9774879641,9774789974,2070216,1645659,-
264221465,19554134,2070585,489642,-
31437652256,31437641599,2071611,1905374,-
277542793,133662790,2072136,863073,-
368449754,316050503,2072502,85281,-
274922786,15549959,2072553,1234758,-
4761595809,4761159343,2073029,1830073,-
334890209,224080248,2074487,1670476,-
386591169,339842248,2074699,108214,-
272804425,118474167,2075741,523143,-
5980335537,5980009808,2075795,2011764,-
272535273,30852775,2076073,1131049,-
278334713,143595830,2076462,324063,-
276933341,135222955,2077269,618545,-
280062305,149542577,2077338,135696,-
585629952,566894111,2078477,250638,-
277282113,116293520,2078738,1017963,-
276545969,91803808,2080173,1133696,-
529312129,494342312,2080690,1719941,-
2522465201,2521009704,2080952,1732781,-
301464970,168518887,2081253,1400664,-
265935521,7729624,2082474,34787,-
1496777569,1493488383,2082761,1341729,-
266231873,37039176,2082773,205730,-
295171642,137425303,2083287,1438800,-
308464209,209728928,2083382,1064793,-
402103352,346923231,2084066,1448003,-
444622477,409763643,2084795,672249,-
403977896,360892719,2085689,183466,-
300434129,201495183,2086049,117649,-
268301840,35358127,2086297,754638,-
308142527,216751631,2087502,541824,-
379082165,265414419,2087711,2023985,-
550571245,527160267,2087929,1086279,-
768135528,755335295,2088456,1343521,-
1408135993,1404879118,2088555,740880,-
317082881,233346304,2088978,601819,-
345679601,281172160,2089935,3674,-
1163165845,1158047077,2090424,1122798,-
552035345,509502552,2090552,2026507,-
280729489,131179752,2092080,918037,-
474985987,437813251,2092332,1420932,-
364965677,307468651,2092583,780687,-
438882007,401618983,2095080,836478,-
566386173,524931131,2095505,2052999,-
269728809,65849543,2095923,449171,-
4283194393,4282695865,2096886,1687098,-
354590800,293347487,2097004,245527,-
3142884584,3142230783,2097893,29798,-
300870553,1963678,2098605,1673280,-
336863136,117930319,2098622,2036161,-
431874449,393192927,2099075,768911,-
342843368,275312095,2099527,42936,-
340027051,112535419,2100144,2072094,-
1998878737,1997246616,2102478,293993,-
353332513,284819136,2102589,1099630,-
275113097,93701847,2102635,820825,-
730399825,708495697,2102772,1950192,-
274918033,52467416,2104364,1005845,-
716034768,699171695,2104892,1545237,-
315477841,140445024,2105828,1730277,-
389932577,337433296,2106567,1041176,-
347636777,280445846,2107122,701427,-
310047320,23413887,2107259,1781534,-
295215096,164079679,2107406,1122443,-
335551656,160123199,2107637,1932378,-
457654881,422283304,2108894,937453,-
307607573,163086115,2109003,1494241,-
407796577,362191983,2109205,845481,-
274269129,16638583,2110229,944881,-
305297903,204099311,2110680,571956,-
383805409,265896543,2111417,2055849,-
336850085,263739459,2111467,34205,-
417277089,375021464,2112355,235830,-
272603681,66608544,2112967,414416,-
1015289808,1003509695,2114352,2000719,-
420039393,368788031,2114889,1409455,-
331045009,240861743,2114993,1231033,-
307159489,207503864,2115830,246965,-
949050593,936014656,2115960,1957961,-
1034642561,1023200184,2115973,2009162,-
335884632,261184991,2116764,32903,-
450865129,415145398,2117379,236502,-
430405697,390655072,2117745,63380,-
3616327777,3615812096,2120681,242824,-
403061281,311201000,2120860,1971577,-
1063646570,1057041479,2120913,1195770,-
274046135,68566199,2121480,229368,-
8827414073,8827320950,2121603,1108212,-
500661637,467518691,2121991,1319783,-
286096833,129456208,2122400,988975,-
293429825,81612112,2122632,1450033,-
349489865,212261847,2122793,1892149,-
346585848,120768895,2123231,2102692,-
275232269,39644043,2123317,823979,-
274790201,74058809,2123748,127704,-
9031112633,9031029351,2124563,241465,-
1275346577,1269587536,2124693,1660124,-
778306369,766824673,2124738,649878,-
438526421,398224179,2125039,941953,-
290347459,158147683,2125386,583218,-
1731304904,1728932623,2125476,972317,-
390708248,339319375,2127807,524198,-
5182516728,5182130735,2128519,1803222,-
830885457,820766416,2128648,644197,-
279552713,96288231,2128655,806329,-
781485761,770090040,2129525,321622,-
517684565,475256947,2130307,1812693,-
2460346225,2458582152,2130813,1837396,-
792904551664,792904551647,2131645,1838158,-
389650401,294104024,2132378,1900467,-
484664985,434857399,2132525,1818451,-
721438451,701628659,2133372,1749852,-
1021407248,1014715551,2133523,542950,-
416208365,370830187,2133981,778349,-
2136651616,2135022735,2134781,1110900,-
382195393,267272856,2135340,1998289,-
275209985,35656687,2135559,76259,-
606599120,585346527,2137213,1155778,-
320394849,228989224,2137645,199510,-
459736904,414124143,2137946,1514057,-
294846120,122431727,2138732,1302027,-
3165390584,3164586943,2139343,1337856,-
280261915,101420827,2139708,309156,-
381707393,308996280,2140229,1505026,-
439299800,399514479,2140600,346837,-
1465694320,1461200447,2140661,1675166,-
531818649,498699623,2140923,1522889,-
4097831954,4097414183,2141229,388644,-
277794056,53775055,2141427,709220,-
303659471,144199199,2141892,1410198,-
1066310833,1059838335,2142291,968993,-
536511296,510892159,2142816,79967,-
3198815081,3198127815,2143027,177635,-
286664389,68248547,2144381,1202965,-
292376569,155397118,2144457,552174,-
292590257,139660296,2144686,1039423,-
321768073,226395190,2144916,858897,-
316290961,105976184,2145284,1744939,-
283620233,60272695,2145513,1088899,-
306334453,179215491,2147185,1147653,-
1317109489,1313010673,2147424,25476,-
596379601,558127544,2147513,2030078,-
303648544,184837919,2147575,800620,-
446323553,406580800,2147817,804004,-
2199224160,2197102127,2148164,1754043,-
1160016409,1150712857,2148900,1997916,-
697999969,683085312,2149228,104745,-
1265509573,1260981635,2149967,746617,-
378295905,235912592,2151168,2103913,-
323172481,83189784,2151674,1851141,-
409508625,359613064,2153710,898729,-
392038057,338270951,2154023,368999,-
286691760,43260079,2154725,1178188,-
1742972417,1739128383,2155343,1912415,-
322790104,228266223,2155787,611916,-
345281272,268832943,2155815,606898,-
764833441,749640024,2155832,1459431,-
351138185,242022302,2156136,1655193,-
464898584,426591583,2156168,1053927,-
280081861,60605125,2157228,551280,-
8742575832,8742446783,2158946,1674645,-
319162176,202540639,2159182,1253347,-
284158368,13573951,2159696,1043695,-
1698359632,1695835631,2160088,438773,-
291940229,71037363,2161211,1282649,-
385202608,327966575,2162773,116056,-
393968912,339776463,2163679,271990,-
300329241,161468359,2163973,987457,-
351064345,37902982,2164062,2147817,-
382166515,296592067,2164476,1669938,-
282837770,46797479,2165712,851115,-
1742023681,1739602880,2165740,299839,-
547597162,518363911,2166573,1303272,-
337543697,123862056,2167544,1950859,-
301904209,95844728,2168359,1458914,-
421163025,374457752,2170153,372438,-
611021341,590539515,2170155,71981,-
290088295,56026807,2170548,1195002,-
317706481,124658264,2173262,1672463,-
281787537,37716176,2173284,338923,-
286508112,4818863,2173980,1042597,-
390256016,333487599,2174164,233803,-
352190049,276907048,2176489,332264,-
325091840,206933967,2176609,1321618,-
306313561,184492311,2176995,103355,-
282620545,45794257,2177406,100788,-
642771049,623347703,2177867,962249,-
298628849,159865992,2178862,295055,-
844771857,827863808,2179990,1894953,-
293232599,30016727,2180148,1269240,-
319359320,12414079,2180216,1777185,-
336779808,249742031,2180856,131635,-
445762165,403955747,2181493,314999,-
333998312,18730431,2182748,1953167,-
313672113,196117880,2182764,887021,-
388568561,329561680,2186928,146275,-
284390866,45695719,2187633,219102,-
284271953,27456096,2187650,466777,-
297750240,151498127,2188018,153489,-
668453217,650871496,2188834,69677,-
566632480,541246319,2190677,764840,-
287817696,92586799,2191097,111646,-
395977313,336306495,2191493,996517,-
371631909,303922963,2192263,627733,-
3303412178,3302673431,2193675,1005462,-
371875297,261377456,2194982,1793971,-
434843984,340541263,2195283,2101588,-
341835720,245944607,2195306,1164813,-
485779441,437737640,2195555,1656056,-
344951881,254963639,2195609,1053763,-
327950344,98994623,2196578,1822037,-
840612911,828274559,2197806,1250028,-
323627626,194901319,2198481,1330158,-
290704113,61402160,2198877,989272,-
288713761,86424864,2199549,343934,-
145679735376,145679734975,2201615,1194568,-
354022361,275125094,2202798,39897,-
297242117,109837923,2203031,1084265,-
354809137,195894968,2203105,1920058,-
773573537,759727696,2203747,954162,-
323623832,173825823,2203849,1499200,-
347167169,262976952,2205382,27445,-
289841696,57665599,2206086,828619,-
409203960,352173007,2207821,1019732,-
358123969,201357432,2208248,1933905,-
288830569,27150263,2208439,732581,-
305700065,112652799,2209105,1350151,-
337081565,235586907,2209181,1088941,-
358060841,152970055,2210231,2072865,-
430876925,356337917,2211384,1814232,-
409911216,342951775,2212106,1464035,-
289997153,25252591,2212135,807621,-
291012053,11870803,2212845,903395,-
1953226048,1950888191,2214544,1278785,-
288922849,39686648,2214643,119846,-
312222048,173461055,2215983,1024856,-
449933521,387945824,2216389,1710808,-
343070057,253244918,2216487,187560,-
289927313,306688,2216725,688380,-
303564961,155282664,2216861,527958,-
374842769,292044568,2218359,1371886,-
4084533121,4084047584,2220127,246064,-
503297312,468403503,2221049,788050,-
477541127,429695831,2221188,1511646,-
387975370,288822919,2221200,1776723,-
312754329,178192487,2221309,875535,-
768612029,742544763,2224013,2119603,-
343737041,200632639,2224271,1685019,-
586494865,561717807,2224693,299547,-
376513954,306702727,2225079,337770,-
395362351,334017919,2225532,205986,-
5673084561,5672704744,2227448,1863253,-
382496792,237260031,2227483,2059382,-
2700177208,2698431455,2227834,1917757,-
352102281,53035879,2228297,2083631,-
327897721,57176055,2228309,1796355,-
304680221,152940221,2228670,433470,-
1569226277,1565879283,2228681,201565,-
445460673,399396640,2228968,128239,-
326619917,51470811,2231977,1773373,-
339520621,221712555,2232513,1357705,-
838061569,826059048,2233392,470017,-
385211409,295286432,2234260,1596363,-
292555176,33485119,2234351,529352,-
376389761,173778975,2234785,2193079,-
668800557,649592891,2235219,530551,-
343071617,4145992,2236390,1979835,-
540095050,509667319,2237589,543870,-
332740369,47299088,2237801,1847738,-
826174673,813711905,2238168,454986,-
348954329,88093063,2238883,2020983,-
424598561,369872544,2239559,943112,-
297507237,103949491,2240381,354887,-
333791761,217157384,2240456,1150603,-
25446704320,25446679727,2240539,2179724,-
368521329,283759208,2240559,1188998,-
343796657,214564783,2240835,1534421,-
742929249,727325032,2241572,477545,-
309615418,163437175,2242002,468411,-
487471129,433353382,2243160,1738581,-
455322400,410288079,2243341,243600,-
308692529,158858392,2245107,4160,-
316156445,177820059,2245415,864319,-
351310785,261598399,2246195,140293,-
1041110473,1029263305,2246196,1885212,-
297841985,93894312,2246806,575957,-
685398331,665172955,2248902,1202670,-
585162680,556382127,2249383,1261642,-
357840637,268207371,2249551,979227,-
1594885679,1591491023,2249946,687198,-
309663401,158843129,2251248,146058,-
306256321,144527960,2251595,252662,-
344829082,211587511,2251659,1553574,-
335798336,206373759,2251756,1354529,-
410229937,286359336,2253234,2108863,-
295480921,15414455,2253625,44159,-
381178448,246780655,2254052,1952757,-
328841992,213123551,2255126,357437,-
968887760,956988879,2255263,1639810,-
301704529,116057168,2255914,120473,-
807748032,787320271,2255942,1901791,-
673702209,648882383,2256211,1605999,-
308152585,101271927,2256283,1232367,-
332824025,80571854,2256435,1796712,-
869440586,854295719,2256747,1671864,-
317806601,182065694,2259069,371658,-
2452696282,2451119671,2259072,1243407,-
1981616256,1979400799,2259613,101954,-
313623521,75918895,2259837,1442545,-
517714282,477332407,2261190,1401765,-
312289505,5411224,2261824,1438665,-
411290513,351314225,2261898,443646,-
297283608,763375,2262266,533207,-
304610209,101964128,2263954,982883,-
306548145,136167167,2264201,77637,-
303929777,114170728,2264780,725997,-
300868352,70066911,2265094,867971,-
307209861,138530899,2265311,201061,-
304593713,110467896,2265530,867937,-
303094305,113740592,2266119,193364,-
1681058321,1677613560,2266345,1289234,-
489118807,448952311,2266746,594546,-
6987738730,6987544087,2266956,1203993,-
2986712069,2985622997,2267016,1284390,-
407821040,258879807,2267552,2214289,-
748675033,732593158,2268120,182715,-
412179866,351833975,2268315,56358,-
428729672,372667791,2269288,852739,-
416013245,356096779,2270387,722745,-
301191976,86450175,2271174,513755,-
323645377,135119951,2272189,1478527,-
361987109,274797603,2272723,207613,-
399720277,277153011,2273823,1995137,-
312617809,50389968,2273831,1386174,-
22813840280,22813822687,2273988,924487,-
513193600,472604927,2274049,1300148,-
2296323357,2294628251,2275119,232183,-
312911153,142290816,2275210,989921,-
352840553,34064551,2275607,2032695,-
402208545,336870847,2276017,215929,-
337581073,190352120,2276887,1472222,-
307597041,80671504,2277169,1140038,-
499851265,460963872,2277228,465983,-
373314456,292311935,2278450,561723,-
300945824,62215263,2278814,468509,-
390929889,207002008,2279054,2210957,-
313521961,67788454,2279709,1367478,-
335197757,180430301,2280678,1474938,-
314571857,159464328,2281052,134875,-
304692353,104767695,2282017,365171,-
584681377,542665848,2282205,1896598,-
302981153,86399016,2282354,425725,-
503747985,455543552,2283849,1571014,-
2658154769,2655973528,2284616,2086581,-
317781461,159433939,2285269,935061,-
311750376,142098655,2285374,622525,-
363036665,273303542,2286372,569997,-
534788738,497553335,2286963,1247262,-
343916737,63725736,2287806,1899701,-
305369192,98323567,2290260,332075,-
376319717,295295811,2290891,32467,-
325942536,155740015,2291050,1347721,-
365464097,164664376,2291582,2023683,-
471117265,406066952,2292217,1778342,-
682984057,662354086,2292273,793494,-
602786129,576031183,2292279,726631,-
384813633,178353920,2293199,2205384,-
630771249,606566768,2294943,489986,-
355117329,112651928,2295568,1986891,-
678144081,657041039,2295863,811959,-
377339923,176116915,2296014,2127174,-
858238229,845466979,2296195,245385,-
2313845745,2311992847,2299691,1153061,-
752590664,733999423,2299723,1298766,-
686928697,664132678,2299944,1340595,-
307286341,72406115,2299955,899269,-
574534205,544049067,2301031,872939,-
328293344,140132719,2301150,1463735,-
5955844920,5955502607,2301454,1700943,-
557720769,525670367,2301795,623069,-
550112280,517069199,2301885,629524,-
798495731,780230339,2301918,1569444,-
1289866135,1284183607,2301954,631374,-
1218807469,1212461163,2302899,313741,-
3715671176,3714976719,2304691,859204,-
1457156617,1452637006,2305614,815379,-
6454782802,6454524871,2306622,1408023,-
331495025,200913089,2306820,92778,-
936176929,925171304,2307655,699580,-
352223425,196645944,2307690,1667573,-
315823033,142454710,2307747,705396,-
5839399457,5838945336,2308526,2061187,-
568045736,527395999,2308988,1691031,-
308372149,33345443,2309083,962519,-
961966901,950544389,2309484,1303494,-
369326834,279876887,2309580,163599,-
354458321,252106744,2310597,295544,-
311740801,118722240,2311368,533215,-
326554053,155332115,2312763,1252961,-
383658257,57752431,2312957,2293299,-
311973071,90643055,2313030,998766,-
424743521,363008304,2316077,358522,-
462528280,353178287,2316251,2260544,-
786759176,764806719,2316328,1814959,-
724677416,687071791,2316870,2288135,-
309825137,95549512,2317160,446205,-
385982448,203713055,2317683,2119906,-
307404897,37758191,2319387,485639,-
308782808,73732255,2320553,454728,-
692272865,657197919,2320711,2085335,-
1251877793,1242098520,2321767,2017316,-
1290772981,1284847395,2324355,736127,-
409860273,304437640,2324552,1838957,-
467227784,404432223,2324771,1605022,-
445258320,316150207,2325826,2288171,-
311255072,19283871,2326114,965869,-
329082505,162445959,2327217,1192015,-
308991485,14965099,2327343,631555,-
505987849,458107623,2327671,1418607,-
1782924145,1779724464,2328495,1015154,-
434159464,350231663,2329033,1753418,-
313207197,5790811,2329061,1067701,-
5185357825,5184992232,2329064,499839,-
311251329,66619663,2329159,808421,-
478362216,393751295,2329542,2086885,-
309004577,30458416,2329913,300276,-
439081097,352915673,2331546,1827120,-
2138397896,2134855135,2331709,2086710,-
322326365,89537307,2331883,1337659,-
325119365,85879267,2332281,1426777,-
409563698,294174311,2333391,1920330,-
1574224673,1569277455,2333963,1626047,-
350702781,218744795,2334655,1311423,-
985951897,975638761,2335368,362298,-
345714296,66278415,2335985,1831466,-
569886194,534832823,2336442,1230819,-
390679661,306519149,2336712,1004208,-
341901311,216482639,2336856,129702,-
333095137,105496016,2336951,1562296,-
1158932273,1151075280,2336984,1127603,-
323518397,158998443,2337227,172775,-
525897626,469615559,2338689,1859778,-
3334910929,3333750383,2343089,1710841,-
586065896,554646975,2343190,850837,-
525320426,485689799,2343222,706383,-
9647964016,9647853615,2343419,905160,-
7952811120,7952651999,2343626,388605,-
361764893,245969611,2344551,1224475,-
440638357,380754243,2347255,110709,-
332357153,47773816,2350215,1571204,-
313330336,59181695,2350804,346655,-
316763680,94189199,2350865,797882,-
430539489,361964528,2351076,1162889,-
436157205,373422707,2352363,726733,-
320923137,60778496,2352421,1218438,-
402634617,275773367,2352465,1922975,-
355823585,191322184,2352755,1649694,-
392809325,445757,2353908,2338566,-
5100092146,5099698135,2354712,89505,-
347971480,224903567,2354984,130301,-
335161317,190006403,2355605,50013,-
350182199,222876983,2356476,1008684,-
325183538,152187815,2356872,268077,-
314476075,55013419,2358348,5340,-
319493265,16337807,2359647,1125793,-
1761548737,1757219168,2359855,1741256,-
823356041,807559070,2360295,831756,-
314847137,55545151,2360343,152449,-
337874897,22554456,2360711,1655002,-
672038193,630321640,2362486,2164127,-
